F:\car\data\IMG\center_2019_03_24_17_39_06_095.jpg,F:\car\data\IMG\left_2019_03_24_17_39_06_095.jpg,F:\car\data\IMG\right_2019_03_24_17_39_06_095.jpg,-0.2,0,0,10.21346
F:\car\data\IMG\center_2019_03_24_17_39_06_222.jpg,F:\car\data\IMG\left_2019_03_24_17_39_06_222.jpg,F:\car\data\IMG\right_2019_03_24_17_39_06_222.jpg,0,0,0,10.05443
F:\car\data\IMG\center_2019_03_24_17_39_06_346.jpg,F:\car\data\IMG\left_2019_03_24_17_39_06_346.jpg,F:\car\data\IMG\right_2019_03_24_17_39_06_346.jpg,0,0,0,9.931288
F:\car\data\IMG\center_2019_03_24_17_39_06_472.jpg,F:\car\data\IMG\left_2019_03_24_17_39_06_472.jpg,F:\car\data\IMG\right_2019_03_24_17_39_06_472.jpg,0,0,0,9.791918
F:\car\data\IMG\center_2019_03_24_17_39_06_585.jpg,F:\car\data\IMG\left_2019_03_24_17_39_06_585.jpg,F:\car\data\IMG\right_2019_03_24_17_39_06_585.jpg,0,0,0,9.693628
F:\car\data\IMG\center_2019_03_24_17_39_06_707.jpg,F:\car\data\IMG\left_2019_03_24_17_39_06_707.jpg,F:\car\data\IMG\right_2019_03_24_17_39_06_707.jpg,0,0,0,9.576986
F:\car\data\IMG\center_2019_03_24_17_39_06_831.jpg,F:\car\data\IMG\left_2019_03_24_17_39_06_831.jpg,F:\car\data\IMG\right_2019_03_24_17_39_06_831.jpg,0,0,0,9.442673
F:\car\data\IMG\center_2019_03_24_17_39_06_945.jpg,F:\car\data\IMG\left_2019_03_24_17_39_06_945.jpg,F:\car\data\IMG\right_2019_03_24_17_39_06_945.jpg,0,0,0,9.347851
F:\car\data\IMG\center_2019_03_24_17_39_07_048.jpg,F:\car\data\IMG\left_2019_03_24_17_39_07_048.jpg,F:\car\data\IMG\right_2019_03_24_17_39_07_048.jpg,0,0,0,9.235373
F:\car\data\IMG\center_2019_03_24_17_39_07_140.jpg,F:\car\data\IMG\left_2019_03_24_17_39_07_140.jpg,F:\car\data\IMG\right_2019_03_24_17_39_07_140.jpg,0,0,0,9.161144
F:\car\data\IMG\center_2019_03_24_17_39_07_230.jpg,F:\car\data\IMG\left_2019_03_24_17_39_07_230.jpg,F:\car\data\IMG\right_2019_03_24_17_39_07_230.jpg,0,0,0,9.069196
F:\car\data\IMG\center_2019_03_24_17_39_07_319.jpg,F:\car\data\IMG\left_2019_03_24_17_39_07_319.jpg,F:\car\data\IMG\right_2019_03_24_17_39_07_319.jpg,0,0,0,8.996302
F:\car\data\IMG\center_2019_03_24_17_39_07_434.jpg,F:\car\data\IMG\left_2019_03_24_17_39_07_434.jpg,F:\car\data\IMG\right_2019_03_24_17_39_07_434.jpg,-0.3,0,0,8.862602
F:\car\data\IMG\center_2019_03_24_17_39_07_548.jpg,F:\car\data\IMG\left_2019_03_24_17_39_07_548.jpg,F:\car\data\IMG\right_2019_03_24_17_39_07_548.jpg,0,0,0,8.748593
F:\car\data\IMG\center_2019_03_24_17_39_07_667.jpg,F:\car\data\IMG\left_2019_03_24_17_39_07_667.jpg,F:\car\data\IMG\right_2019_03_24_17_39_07_667.jpg,0,0,0,8.643131
F:\car\data\IMG\center_2019_03_24_17_39_07_783.jpg,F:\car\data\IMG\left_2019_03_24_17_39_07_783.jpg,F:\car\data\IMG\right_2019_03_24_17_39_07_783.jpg,-0.25,0,0,8.540232
F:\car\data\IMG\center_2019_03_24_17_39_07_898.jpg,F:\car\data\IMG\left_2019_03_24_17_39_07_898.jpg,F:\car\data\IMG\right_2019_03_24_17_39_07_898.jpg,0,0,0,8.433048
F:\car\data\IMG\center_2019_03_24_17_39_08_013.jpg,F:\car\data\IMG\left_2019_03_24_17_39_08_013.jpg,F:\car\data\IMG\right_2019_03_24_17_39_08_013.jpg,-0.15,0,0,8.326742
F:\car\data\IMG\center_2019_03_24_17_39_08_129.jpg,F:\car\data\IMG\left_2019_03_24_17_39_08_129.jpg,F:\car\data\IMG\right_2019_03_24_17_39_08_129.jpg,0,0,0,8.225465
F:\car\data\IMG\center_2019_03_24_17_39_08_243.jpg,F:\car\data\IMG\left_2019_03_24_17_39_08_243.jpg,F:\car\data\IMG\right_2019_03_24_17_39_08_243.jpg,-0.25,0,0,8.127892
F:\car\data\IMG\center_2019_03_24_17_39_08_357.jpg,F:\car\data\IMG\left_2019_03_24_17_39_08_357.jpg,F:\car\data\IMG\right_2019_03_24_17_39_08_357.jpg,0,0,0,8.025628
F:\car\data\IMG\center_2019_03_24_17_39_08_467.jpg,F:\car\data\IMG\left_2019_03_24_17_39_08_467.jpg,F:\car\data\IMG\right_2019_03_24_17_39_08_467.jpg,-0.25,0,0,7.931194
F:\car\data\IMG\center_2019_03_24_17_39_08_587.jpg,F:\car\data\IMG\left_2019_03_24_17_39_08_587.jpg,F:\car\data\IMG\right_2019_03_24_17_39_08_587.jpg,0,0,0,7.830704
F:\car\data\IMG\center_2019_03_24_17_39_08_700.jpg,F:\car\data\IMG\left_2019_03_24_17_39_08_700.jpg,F:\car\data\IMG\right_2019_03_24_17_39_08_700.jpg,-0.3,0,0,7.715669
F:\car\data\IMG\center_2019_03_24_17_39_08_813.jpg,F:\car\data\IMG\left_2019_03_24_17_39_08_813.jpg,F:\car\data\IMG\right_2019_03_24_17_39_08_813.jpg,0,0,0,7.574848
F:\car\data\IMG\center_2019_03_24_17_39_08_931.jpg,F:\car\data\IMG\left_2019_03_24_17_39_08_931.jpg,F:\car\data\IMG\right_2019_03_24_17_39_08_931.jpg,-0.15,0,0,7.477648
F:\car\data\IMG\center_2019_03_24_17_39_09_044.jpg,F:\car\data\IMG\left_2019_03_24_17_39_09_044.jpg,F:\car\data\IMG\right_2019_03_24_17_39_09_044.jpg,-0.4,0,0,7.371294
F:\car\data\IMG\center_2019_03_24_17_39_09_160.jpg,F:\car\data\IMG\left_2019_03_24_17_39_09_160.jpg,F:\car\data\IMG\right_2019_03_24_17_39_09_160.jpg,0,0,0,7.217351
F:\car\data\IMG\center_2019_03_24_17_39_09_272.jpg,F:\car\data\IMG\left_2019_03_24_17_39_09_272.jpg,F:\car\data\IMG\right_2019_03_24_17_39_09_272.jpg,-0.15,0,0,7.124085
F:\car\data\IMG\center_2019_03_24_17_39_09_389.jpg,F:\car\data\IMG\left_2019_03_24_17_39_09_389.jpg,F:\car\data\IMG\right_2019_03_24_17_39_09_389.jpg,-0.45,0,0,6.999327
F:\car\data\IMG\center_2019_03_24_17_39_09_505.jpg,F:\car\data\IMG\left_2019_03_24_17_39_09_505.jpg,F:\car\data\IMG\right_2019_03_24_17_39_09_505.jpg,0,0,0,6.90787
F:\car\data\IMG\center_2019_03_24_17_39_09_616.jpg,F:\car\data\IMG\left_2019_03_24_17_39_09_616.jpg,F:\car\data\IMG\right_2019_03_24_17_39_09_616.jpg,-0.3,0,0,6.808847
F:\car\data\IMG\center_2019_03_24_17_39_09_738.jpg,F:\car\data\IMG\left_2019_03_24_17_39_09_738.jpg,F:\car\data\IMG\right_2019_03_24_17_39_09_738.jpg,-0.15,0,0,6.718053
F:\car\data\IMG\center_2019_03_24_17_39_09_854.jpg,F:\car\data\IMG\left_2019_03_24_17_39_09_854.jpg,F:\car\data\IMG\right_2019_03_24_17_39_09_854.jpg,0,0,0,6.617681
F:\car\data\IMG\center_2019_03_24_17_39_09_963.jpg,F:\car\data\IMG\left_2019_03_24_17_39_09_963.jpg,F:\car\data\IMG\right_2019_03_24_17_39_09_963.jpg,-0.1,0,0,6.549297
F:\car\data\IMG\center_2019_03_24_17_39_10_078.jpg,F:\car\data\IMG\left_2019_03_24_17_39_10_078.jpg,F:\car\data\IMG\right_2019_03_24_17_39_10_078.jpg,0,0,0,6.45597
F:\car\data\IMG\center_2019_03_24_17_39_10_192.jpg,F:\car\data\IMG\left_2019_03_24_17_39_10_192.jpg,F:\car\data\IMG\right_2019_03_24_17_39_10_192.jpg,0,0.1675107,0,6.490355
F:\car\data\IMG\center_2019_03_24_17_39_10_310.jpg,F:\car\data\IMG\left_2019_03_24_17_39_10_310.jpg,F:\car\data\IMG\right_2019_03_24_17_39_10_310.jpg,0,0.5207586,0,7.020462
F:\car\data\IMG\center_2019_03_24_17_39_10_427.jpg,F:\car\data\IMG\left_2019_03_24_17_39_10_427.jpg,F:\car\data\IMG\right_2019_03_24_17_39_10_427.jpg,0,0.1665786,0,7.297721
F:\car\data\IMG\center_2019_03_24_17_39_10_542.jpg,F:\car\data\IMG\left_2019_03_24_17_39_10_542.jpg,F:\car\data\IMG\right_2019_03_24_17_39_10_542.jpg,0,0.5106597,0,7.80101
F:\car\data\IMG\center_2019_03_24_17_39_10_655.jpg,F:\car\data\IMG\left_2019_03_24_17_39_10_655.jpg,F:\car\data\IMG\right_2019_03_24_17_39_10_655.jpg,-0.3,0.8509974,0,8.768294
F:\car\data\IMG\center_2019_03_24_17_39_10_768.jpg,F:\car\data\IMG\left_2019_03_24_17_39_10_768.jpg,F:\car\data\IMG\right_2019_03_24_17_39_10_768.jpg,-0.6000001,0.5136814,0,9.469621
F:\car\data\IMG\center_2019_03_24_17_39_10_883.jpg,F:\car\data\IMG\left_2019_03_24_17_39_10_883.jpg,F:\car\data\IMG\right_2019_03_24_17_39_10_883.jpg,0,0.8599675,0,10.2159
F:\car\data\IMG\center_2019_03_24_17_39_10_996.jpg,F:\car\data\IMG\left_2019_03_24_17_39_10_996.jpg,F:\car\data\IMG\right_2019_03_24_17_39_10_996.jpg,-0.15,0.5220904,0,10.98335
F:\car\data\IMG\center_2019_03_24_17_39_11_114.jpg,F:\car\data\IMG\left_2019_03_24_17_39_11_114.jpg,F:\car\data\IMG\right_2019_03_24_17_39_11_114.jpg,0,0.1674283,0,11.24275
F:\car\data\IMG\center_2019_03_24_17_39_11_229.jpg,F:\car\data\IMG\left_2019_03_24_17_39_11_229.jpg,F:\car\data\IMG\right_2019_03_24_17_39_11_229.jpg,0,0,0,11.101
F:\car\data\IMG\center_2019_03_24_17_39_11_343.jpg,F:\car\data\IMG\left_2019_03_24_17_39_11_343.jpg,F:\car\data\IMG\right_2019_03_24_17_39_11_343.jpg,-0.25,0.3462042,0,11.24198
F:\car\data\IMG\center_2019_03_24_17_39_11_460.jpg,F:\car\data\IMG\left_2019_03_24_17_39_11_460.jpg,F:\car\data\IMG\right_2019_03_24_17_39_11_460.jpg,0,0,0,11.20376
F:\car\data\IMG\center_2019_03_24_17_39_11_579.jpg,F:\car\data\IMG\left_2019_03_24_17_39_11_579.jpg,F:\car\data\IMG\right_2019_03_24_17_39_11_579.jpg,-0.15,0.3563376,0,11.04181
F:\car\data\IMG\center_2019_03_24_17_39_11_696.jpg,F:\car\data\IMG\left_2019_03_24_17_39_11_696.jpg,F:\car\data\IMG\right_2019_03_24_17_39_11_696.jpg,0,0.007260621,0,11.42103
F:\car\data\IMG\center_2019_03_24_17_39_11_808.jpg,F:\car\data\IMG\left_2019_03_24_17_39_11_808.jpg,F:\car\data\IMG\right_2019_03_24_17_39_11_808.jpg,-0.15,0.3459849,0,11.53712
F:\car\data\IMG\center_2019_03_24_17_39_11_944.jpg,F:\car\data\IMG\left_2019_03_24_17_39_11_944.jpg,F:\car\data\IMG\right_2019_03_24_17_39_11_944.jpg,0,0,0,11.63863
F:\car\data\IMG\center_2019_03_24_17_39_12_060.jpg,F:\car\data\IMG\left_2019_03_24_17_39_12_060.jpg,F:\car\data\IMG\right_2019_03_24_17_39_12_060.jpg,0,0.1801485,0,11.52538
F:\car\data\IMG\center_2019_03_24_17_39_12_183.jpg,F:\car\data\IMG\left_2019_03_24_17_39_12_183.jpg,F:\car\data\IMG\right_2019_03_24_17_39_12_183.jpg,0,0,0,11.46055
F:\car\data\IMG\center_2019_03_24_17_39_12_298.jpg,F:\car\data\IMG\left_2019_03_24_17_39_12_298.jpg,F:\car\data\IMG\right_2019_03_24_17_39_12_298.jpg,0,0.3424188,0,11.73555
F:\car\data\IMG\center_2019_03_24_17_39_12_415.jpg,F:\car\data\IMG\left_2019_03_24_17_39_12_415.jpg,F:\car\data\IMG\right_2019_03_24_17_39_12_415.jpg,0,0,0,11.78195
F:\car\data\IMG\center_2019_03_24_17_39_12_525.jpg,F:\car\data\IMG\left_2019_03_24_17_39_12_525.jpg,F:\car\data\IMG\right_2019_03_24_17_39_12_525.jpg,0,0.3272643,0,11.62774
F:\car\data\IMG\center_2019_03_24_17_39_12_641.jpg,F:\car\data\IMG\left_2019_03_24_17_39_12_641.jpg,F:\car\data\IMG\right_2019_03_24_17_39_12_641.jpg,0,0,0,11.64723
F:\car\data\IMG\center_2019_03_24_17_39_12_755.jpg,F:\car\data\IMG\left_2019_03_24_17_39_12_755.jpg,F:\car\data\IMG\right_2019_03_24_17_39_12_755.jpg,0,0.3465012,0,11.93227
F:\car\data\IMG\center_2019_03_24_17_39_12_874.jpg,F:\car\data\IMG\left_2019_03_24_17_39_12_874.jpg,F:\car\data\IMG\right_2019_03_24_17_39_12_874.jpg,0,0,0,12.03259
F:\car\data\IMG\center_2019_03_24_17_39_12_991.jpg,F:\car\data\IMG\left_2019_03_24_17_39_12_991.jpg,F:\car\data\IMG\right_2019_03_24_17_39_12_991.jpg,0,0.3498036,0,12.0949
F:\car\data\IMG\center_2019_03_24_17_39_13_105.jpg,F:\car\data\IMG\left_2019_03_24_17_39_13_105.jpg,F:\car\data\IMG\right_2019_03_24_17_39_13_105.jpg,0,0.007120222,0,12.38892
F:\car\data\IMG\center_2019_03_24_17_39_13_225.jpg,F:\car\data\IMG\left_2019_03_24_17_39_13_225.jpg,F:\car\data\IMG\right_2019_03_24_17_39_13_225.jpg,0,0.01367822,0,12.41318
F:\car\data\IMG\center_2019_03_24_17_39_13_346.jpg,F:\car\data\IMG\left_2019_03_24_17_39_13_346.jpg,F:\car\data\IMG\right_2019_03_24_17_39_13_346.jpg,0,0,0,12.23218
F:\car\data\IMG\center_2019_03_24_17_39_13_461.jpg,F:\car\data\IMG\left_2019_03_24_17_39_13_461.jpg,F:\car\data\IMG\right_2019_03_24_17_39_13_461.jpg,0,0,0,12.08468
F:\car\data\IMG\center_2019_03_24_17_39_13_581.jpg,F:\car\data\IMG\left_2019_03_24_17_39_13_581.jpg,F:\car\data\IMG\right_2019_03_24_17_39_13_581.jpg,0,0.3575577,0,12.28956
F:\car\data\IMG\center_2019_03_24_17_39_13_696.jpg,F:\car\data\IMG\left_2019_03_24_17_39_13_696.jpg,F:\car\data\IMG\right_2019_03_24_17_39_13_696.jpg,0,0.01623872,0,12.29614
F:\car\data\IMG\center_2019_03_24_17_39_13_814.jpg,F:\car\data\IMG\left_2019_03_24_17_39_13_814.jpg,F:\car\data\IMG\right_2019_03_24_17_39_13_814.jpg,0,0.01810142,0,12.33292
F:\car\data\IMG\center_2019_03_24_17_39_13_929.jpg,F:\car\data\IMG\left_2019_03_24_17_39_13_929.jpg,F:\car\data\IMG\right_2019_03_24_17_39_13_929.jpg,0,0.1735443,0,12.23188
F:\car\data\IMG\center_2019_03_24_17_39_14_044.jpg,F:\car\data\IMG\left_2019_03_24_17_39_14_044.jpg,F:\car\data\IMG\right_2019_03_24_17_39_14_044.jpg,0,0.1771737,0,12.19833
F:\car\data\IMG\center_2019_03_24_17_39_14_173.jpg,F:\car\data\IMG\left_2019_03_24_17_39_14_173.jpg,F:\car\data\IMG\right_2019_03_24_17_39_14_173.jpg,0,0.1898574,0,12.32965
F:\car\data\IMG\center_2019_03_24_17_39_14_290.jpg,F:\car\data\IMG\left_2019_03_24_17_39_14_290.jpg,F:\car\data\IMG\right_2019_03_24_17_39_14_290.jpg,0,0.1943943,0,12.54547
F:\car\data\IMG\center_2019_03_24_17_39_14_400.jpg,F:\car\data\IMG\left_2019_03_24_17_39_14_400.jpg,F:\car\data\IMG\right_2019_03_24_17_39_14_400.jpg,0,0.1990362,0,12.5443
F:\car\data\IMG\center_2019_03_24_17_39_14_514.jpg,F:\car\data\IMG\left_2019_03_24_17_39_14_514.jpg,F:\car\data\IMG\right_2019_03_24_17_39_14_514.jpg,0,0.1805178,0,12.79865
F:\car\data\IMG\center_2019_03_24_17_39_14_629.jpg,F:\car\data\IMG\left_2019_03_24_17_39_14_629.jpg,F:\car\data\IMG\right_2019_03_24_17_39_14_629.jpg,0,0.1731123,0,12.75188
F:\car\data\IMG\center_2019_03_24_17_39_14_745.jpg,F:\car\data\IMG\left_2019_03_24_17_39_14_745.jpg,F:\car\data\IMG\right_2019_03_24_17_39_14_745.jpg,0,0,0,12.66471
F:\car\data\IMG\center_2019_03_24_17_39_14_861.jpg,F:\car\data\IMG\left_2019_03_24_17_39_14_861.jpg,F:\car\data\IMG\right_2019_03_24_17_39_14_861.jpg,-0.15,0.1719348,0,12.62778
F:\car\data\IMG\center_2019_03_24_17_39_14_977.jpg,F:\car\data\IMG\left_2019_03_24_17_39_14_977.jpg,F:\car\data\IMG\right_2019_03_24_17_39_14_977.jpg,0,0.1769814,0,12.81642
F:\car\data\IMG\center_2019_03_24_17_39_15_105.jpg,F:\car\data\IMG\left_2019_03_24_17_39_15_105.jpg,F:\car\data\IMG\right_2019_03_24_17_39_15_105.jpg,0,0.1836705,0,12.76011
F:\car\data\IMG\center_2019_03_24_17_39_15_215.jpg,F:\car\data\IMG\left_2019_03_24_17_39_15_215.jpg,F:\car\data\IMG\right_2019_03_24_17_39_15_215.jpg,0,0.2120115,0,13.04896
F:\car\data\IMG\center_2019_03_24_17_39_15_328.jpg,F:\car\data\IMG\left_2019_03_24_17_39_15_328.jpg,F:\car\data\IMG\right_2019_03_24_17_39_15_328.jpg,0,0.2230224,0,13.08576
F:\car\data\IMG\center_2019_03_24_17_39_15_440.jpg,F:\car\data\IMG\left_2019_03_24_17_39_15_440.jpg,F:\car\data\IMG\right_2019_03_24_17_39_15_440.jpg,0,0,0,12.99005
F:\car\data\IMG\center_2019_03_24_17_39_15_549.jpg,F:\car\data\IMG\left_2019_03_24_17_39_15_549.jpg,F:\car\data\IMG\right_2019_03_24_17_39_15_549.jpg,0,0.1712079,0,12.97226
F:\car\data\IMG\center_2019_03_24_17_39_15_669.jpg,F:\car\data\IMG\left_2019_03_24_17_39_15_669.jpg,F:\car\data\IMG\right_2019_03_24_17_39_15_669.jpg,0,0.1593024,0,13.10478
F:\car\data\IMG\center_2019_03_24_17_39_15_785.jpg,F:\car\data\IMG\left_2019_03_24_17_39_15_785.jpg,F:\car\data\IMG\right_2019_03_24_17_39_15_785.jpg,-0.15,0.1820454,0,13.01826
F:\car\data\IMG\center_2019_03_24_17_39_15_894.jpg,F:\car\data\IMG\left_2019_03_24_17_39_15_894.jpg,F:\car\data\IMG\right_2019_03_24_17_39_15_894.jpg,0,0.1833549,0,13.19753
F:\car\data\IMG\center_2019_03_24_17_39_16_014.jpg,F:\car\data\IMG\left_2019_03_24_17_39_16_014.jpg,F:\car\data\IMG\right_2019_03_24_17_39_16_014.jpg,-0.15,0.181233,0,13.23321
F:\car\data\IMG\center_2019_03_24_17_39_16_132.jpg,F:\car\data\IMG\left_2019_03_24_17_39_16_132.jpg,F:\car\data\IMG\right_2019_03_24_17_39_16_132.jpg,0,0,0,13.10828
F:\car\data\IMG\center_2019_03_24_17_39_16_247.jpg,F:\car\data\IMG\left_2019_03_24_17_39_16_247.jpg,F:\car\data\IMG\right_2019_03_24_17_39_16_247.jpg,0,0.3413628,0,13.11731
F:\car\data\IMG\center_2019_03_24_17_39_16_360.jpg,F:\car\data\IMG\left_2019_03_24_17_39_16_360.jpg,F:\car\data\IMG\right_2019_03_24_17_39_16_360.jpg,0,0.005594701,0,13.15861
F:\car\data\IMG\center_2019_03_24_17_39_16_472.jpg,F:\car\data\IMG\left_2019_03_24_17_39_16_472.jpg,F:\car\data\IMG\right_2019_03_24_17_39_16_472.jpg,-0.15,0.3453933,0,13.40655
F:\car\data\IMG\center_2019_03_24_17_39_16_588.jpg,F:\car\data\IMG\left_2019_03_24_17_39_16_588.jpg,F:\car\data\IMG\right_2019_03_24_17_39_16_588.jpg,0,0.3376881,0,13.63698
F:\car\data\IMG\center_2019_03_24_17_39_16_714.jpg,F:\car\data\IMG\left_2019_03_24_17_39_16_714.jpg,F:\car\data\IMG\right_2019_03_24_17_39_16_714.jpg,-0.2,0.7024611,0,14.50398
F:\car\data\IMG\center_2019_03_24_17_39_16_825.jpg,F:\car\data\IMG\left_2019_03_24_17_39_16_825.jpg,F:\car\data\IMG\right_2019_03_24_17_39_16_825.jpg,0,0.3575694,0,15.12702
F:\car\data\IMG\center_2019_03_24_17_39_16_916.jpg,F:\car\data\IMG\left_2019_03_24_17_39_16_916.jpg,F:\car\data\IMG\right_2019_03_24_17_39_16_916.jpg,-0.3,0.6927258,0,15.6445
F:\car\data\IMG\center_2019_03_24_17_39_17_047.jpg,F:\car\data\IMG\left_2019_03_24_17_39_17_047.jpg,F:\car\data\IMG\right_2019_03_24_17_39_17_047.jpg,0,0.3604293,0,15.9838
F:\car\data\IMG\center_2019_03_24_17_39_17_161.jpg,F:\car\data\IMG\left_2019_03_24_17_39_17_161.jpg,F:\car\data\IMG\right_2019_03_24_17_39_17_161.jpg,-0.15,0.707616,0,16.63653
F:\car\data\IMG\center_2019_03_24_17_39_17_242.jpg,F:\car\data\IMG\left_2019_03_24_17_39_17_242.jpg,F:\car\data\IMG\right_2019_03_24_17_39_17_242.jpg,0,0.407106,0,17.09723
F:\car\data\IMG\center_2019_03_24_17_39_17_356.jpg,F:\car\data\IMG\left_2019_03_24_17_39_17_356.jpg,F:\car\data\IMG\right_2019_03_24_17_39_17_356.jpg,-0.15,0.7465479,0,17.83668
F:\car\data\IMG\center_2019_03_24_17_39_17_468.jpg,F:\car\data\IMG\left_2019_03_24_17_39_17_468.jpg,F:\car\data\IMG\right_2019_03_24_17_39_17_468.jpg,0,0.4097946,0,18.32522
F:\car\data\IMG\center_2019_03_24_17_39_17_574.jpg,F:\car\data\IMG\left_2019_03_24_17_39_17_574.jpg,F:\car\data\IMG\right_2019_03_24_17_39_17_574.jpg,0,0.7290705,0,18.90629
F:\car\data\IMG\center_2019_03_24_17_39_17_685.jpg,F:\car\data\IMG\left_2019_03_24_17_39_17_685.jpg,F:\car\data\IMG\right_2019_03_24_17_39_17_685.jpg,0,0.3962547,0,19.36853
F:\car\data\IMG\center_2019_03_24_17_39_17_800.jpg,F:\car\data\IMG\left_2019_03_24_17_39_17_800.jpg,F:\car\data\IMG\right_2019_03_24_17_39_17_800.jpg,0,0.3901416,0,19.57416
F:\car\data\IMG\center_2019_03_24_17_39_17_911.jpg,F:\car\data\IMG\left_2019_03_24_17_39_17_911.jpg,F:\car\data\IMG\right_2019_03_24_17_39_17_911.jpg,0,0.3847023,0,20.03889
F:\car\data\IMG\center_2019_03_24_17_39_18_028.jpg,F:\car\data\IMG\left_2019_03_24_17_39_18_028.jpg,F:\car\data\IMG\right_2019_03_24_17_39_18_028.jpg,0,0.737964,0,20.69891
F:\car\data\IMG\center_2019_03_24_17_39_18_150.jpg,F:\car\data\IMG\left_2019_03_24_17_39_18_150.jpg,F:\car\data\IMG\right_2019_03_24_17_39_18_150.jpg,0,0.3741756,0,21.10484
F:\car\data\IMG\center_2019_03_24_17_39_18_264.jpg,F:\car\data\IMG\left_2019_03_24_17_39_18_264.jpg,F:\car\data\IMG\right_2019_03_24_17_39_18_264.jpg,0,0.7188315,0,21.66682
F:\car\data\IMG\center_2019_03_24_17_39_18_376.jpg,F:\car\data\IMG\left_2019_03_24_17_39_18_376.jpg,F:\car\data\IMG\right_2019_03_24_17_39_18_376.jpg,0,0.3838858,0,22.13692
F:\car\data\IMG\center_2019_03_24_17_39_18_482.jpg,F:\car\data\IMG\left_2019_03_24_17_39_18_482.jpg,F:\car\data\IMG\right_2019_03_24_17_39_18_482.jpg,0,0.06295267,0,22.13986
